GEOID,NAME,variable,estimate,moe,label
20,Kansas,B01001_020,20631,717,Estimate!!Total!!Male!!65 and 66 years
21,Kentucky,B01001_020,35723,1007,Estimate!!Total!!Male!!65 and 66 years
22,Louisiana,B01001_020,33611,1038,Estimate!!Total!!Male!!65 and 66 years
23,Maine,B01001_020,12861,553,Estimate!!Total!!Male!!65 and 66 years
24,Maryland,B01001_020,42888,1100,Estimate!!Total!!Male!!65 and 66 years
25,Massachusetts,B01001_020,49546,1228,Estimate!!Total!!Male!!65 and 66 years
26,Michigan,B01001_020,80784,1447,Estimate!!Total!!Male!!65 and 66 years
27,Minnesota,B01001_020,40393,887,Estimate!!Total!!Male!!65 and 66 years
28,Mississippi,B01001_020,23627,782,Estimate!!Total!!Male!!65 and 66 years
29,Missouri,B01001_020,49321,1217,Estimate!!Total!!Male!!65 and 66 years
30,Montana,B01001_020,9221,521,Estimate!!Total!!Male!!65 and 66 years
31,Nebraska,B01001_020,13957,491,Estimate!!Total!!Male!!65 and 66 years
32,Nevada,B01001_020,22732,955,Estimate!!Total!!Male!!65 and 66 years
33,New Hampshire,B01001_020,11180,499,Estimate!!Total!!Male!!65 and 66 years
34,New Jersey,B01001_020,66358,1365,Estimate!!Total!!Male!!65 and 66 years
35,New Mexico,B01001_020,16266,732,Estimate!!Total!!Male!!65 and 66 years
36,New York,B01001_020,143728,1902,Estimate!!Total!!Male!!65 and 66 years
37,North Carolina,B01001_020,75331,1507,Estimate!!Total!!Male!!65 and 66 years
38,North Dakota,B01001_020,5564,328,Estimate!!Total!!Male!!65 and 66 years
39,Ohio,B01001_020,93610,1532,Estimate!!Total!!Male!!65 and 66 years
40,Oklahoma,B01001_020,30321,896,Estimate!!Total!!Male!!65 and 66 years
41,Oregon,B01001_020,32657,1056,Estimate!!Total!!Male!!65 and 66 years
42,Pennsylvania,B01001_020,107739,1580,Estimate!!Total!!Male!!65 and 66 years
44,Rhode Island,B01001_020,9009,515,Estimate!!Total!!Male!!65 and 66 years
45,South Carolina,B01001_020,41549,928,Estimate!!Total!!Male!!65 and 66 years
46,South Dakota,B01001_020,6174,366,Estimate!!Total!!Male!!65 and 66 years
47,Tennessee,B01001_020,52822,1213,Estimate!!Total!!Male!!65 and 66 years
48,Texas,B01001_020,162884,1985,Estimate!!Total!!Male!!65 and 66 years
49,Utah,B01001_020,15636,678,Estimate!!Total!!Male!!65 and 66 years
50,Vermont,B01001_020,5694,283,Estimate!!Total!!Male!!65 and 66 years
51,Virginia,B01001_020,61588,1330,Estimate!!Total!!Male!!65 and 66 years
53,Washington,B01001_020,52550,1299,Estimate!!Total!!Male!!65 and 66 years
54,West Virginia,B01001_020,18221,699,Estimate!!Total!!Male!!65 and 66 years
55,Wisconsin,B01001_020,45127,947,Estimate!!Total!!Male!!65 and 66 years
56,Wyoming,B01001_020,4360,320,Estimate!!Total!!Male!!65 and 66 years
72,Puerto Rico,B01001_020,33072,829,Estimate!!Total!!Male!!65 and 66 years
01,Alabama,B01001_021,50679,1249,Estimate!!Total!!Male!!67 to 69 years
02,Alaska,B01001_021,5406,319,Estimate!!Total!!Male!!67 to 69 years
04,Arizona,B01001_021,68952,1468,Estimate!!Total!!Male!!67 to 69 years
05,Arkansas,B01001_021,32995,854,Estimate!!Total!!Male!!67 to 69 years
06,California,B01001_021,309867,3114,Estimate!!Total!!Male!!67 to 69 years
08,Colorado,B01001_021,43027,978,Estimate!!Total!!Male!!67 to 69 years
09,Connecticut,B01001_021,33560,928,Estimate!!Total!!Male!!67 to 69 years
10,Delaware,B01001_021,10701,508,Estimate!!Total!!Male!!67 to 69 years
11,District of Columbia,B01001_021,5270,367,Estimate!!Total!!Male!!67 to 69 years
12,Florida,B01001_021,243123,2536,Estimate!!Total!!Male!!67 to 69 years
13,Georgia,B01001_021,82194,1241,Estimate!!Total!!Male!!67 to 69 years
15,Hawaii,B01001_021,13921,608,Estimate!!Total!!Male!!67 to 69 years
16,Idaho,B01001_021,15651,604,Estimate!!Total!!Male!!67 to 69 years
17,Illinois,B01001_021,118557,1746,Estimate!!Total!!Male!!67 to 69 years
18,Indiana,B01001_021,64623,1331,Estimate!!Total!!Male!!67 to 69 years
19,Iowa,B01001_021,31695,720,Estimate!!Total!!Male!!67 to 69 years
20,Kansas,B01001_021,27008,738,Estimate!!Total!!Male!!67 to 69 years
21,Kentucky,B01001_021,45878,989,Estimate!!Total!!Male!!67 to 69 years
22,Louisiana,B01001_021,43307,1078,Estimate!!Total!!Male!!67 to 69 years
23,Maine,B01001_021,15436,589,Estimate!!Total!!Male!!67 to 69 years
24,Maryland,B01001_021,54266,1008,Estimate!!Total!!Male!!67 to 69 years
25,Massachusetts,B01001_021,61985,1321,Estimate!!Total!!Male!!67 to 69 years
26,Michigan,B01001_021,100877,1356,Estimate!!Total!!Male!!67 to 69 years
27,Minnesota,B01001_021,50365,985,Estimate!!Total!!Male!!67 to 69 years
28,Mississippi,B01001_021,30053,765,Estimate!!Total!!Male!!67 to 69 years
29,Missouri,B01001_021,63149,1291,Estimate!!Total!!Male!!67 to 69 years
30,Montana,B01001_021,12225,499,Estimate!!Total!!Male!!67 to 69 years
31,Nebraska,B01001_021,16513,530,Estimate!!Total!!Male!!67 to 69 years
32,Nevada,B01001_021,29091,1087,Estimate!!Total!!Male!!67 to 69 years
33,New Hampshire,B01001_021,14000,570,Estimate!!Total!!Male!!67 to 69 years
34,New Jersey,B01001_021,83033,1414,Estimate!!Total!!Male!!67 to 69 years
35,New Mexico,B01001_021,22203,783,Estimate!!Total!!Male!!67 to 69 years
36,New York,B01001_021,185064,2036,Estimate!!Total!!Male!!67 to 69 years
37,North Carolina,B01001_021,96514,1359,Estimate!!Total!!Male!!67 to 69 years
38,North Dakota,B01001_021,6391,280,Estimate!!Total!!Male!!67 to 69 years
39,Ohio,B01001_021,117637,1466,Estimate!!Total!!Male!!67 to 69 years
40,Oklahoma,B01001_021,39891,994,Estimate!!Total!!Male!!67 to 69 years
41,Oregon,B01001_021,42120,1149,Estimate!!Total!!Male!!67 to 69 years
42,Pennsylvania,B01001_021,137670,1826,Estimate!!Total!!Male!!67 to 69 years
44,Rhode Island,B01001_021,9403,545,Estimate!!Total!!Male!!67 to 69 years
45,South Carolina,B01001_021,50177,1104,Estimate!!Total!!Male!!67 to 69 years
46,South Dakota,B01001_021,8158,422,Estimate!!Total!!Male!!67 to 69 years
47,Tennessee,B01001_021,67472,1195,Estimate!!Total!!Male!!67 to 69 years
48,Texas,B01001_021,203362,2667,Estimate!!Total!!Male!!67 to 69 years
49,Utah,B01001_021,19286,657,Estimate!!Total!!Male!!67 to 69 years
50,Vermont,B01001_021,7419,381,Estimate!!Total!!Male!!67 to 69 years
51,Virginia,B01001_021,77099,1421,Estimate!!Total!!Male!!67 to 69 years
53,Washington,B01001_021,64701,1134,Estimate!!Total!!Male!!67 to 69 years
54,West Virginia,B01001_021,23985,786,Estimate!!Total!!Male!!67 to 69 years
55,Wisconsin,B01001_021,56549,891,Estimate!!Total!!Male!!67 to 69 years
56,Wyoming,B01001_021,6278,390,Estimate!!Total!!Male!!67 to 69 years
72,Puerto Rico,B01001_021,43737,881,Estimate!!Total!!Male!!67 to 69 years
01,Alabama,B01001_022,69396,1327,Estimate!!Total!!Male!!70 to 74 years
02,Alaska,B01001_022,6452,417,Estimate!!Total!!Male!!70 to 74 years
04,Arizona,B01001_022,97762,1439,Estimate!!Total!!Male!!70 to 74 years
05,Arkansas,B01001_022,46453,1033,Estimate!!Total!!Male!!70 to 74 years
06,California,B01001_022,423247,2927,Estimate!!Total!!Male!!70 to 74 years
08,Colorado,B01001_022,56161,1217,Estimate!!Total!!Male!!70 to 74 years
09,Connecticut,B01001_022,47187,1047,Estimate!!Total!!Male!!70 to 74 years
10,Delaware,B01001_022,13755,518,Estimate!!Total!!Male!!70 to 74 years
11,District of Columbia,B01001_022,6348,365,Estimate!!Total!!Male!!70 to 74 years
12,Florida,B01001_022,339200,2864,Estimate!!Total!!Male!!70 to 74 years
13,Georgia,B01001_022,105176,1603,Estimate!!Total!!Male!!70 to 74 years
15,Hawaii,B01001_022,18288,657,Estimate!!Total!!Male!!70 to 74 years
16,Idaho,B01001_022,21358,547,Estimate!!Total!!Male!!70 to 74 years
17,Illinois,B01001_022,157713,1908,Estimate!!Total!!Male!!70 to 74 years
18,Indiana,B01001_022,84051,1314,Estimate!!Total!!Male!!70 to 74 years
19,Iowa,B01001_022,46252,794,Estimate!!Total!!Male!!70 to 74 years
20,Kansas,B01001_022,37379,844,Estimate!!Total!!Male!!70 to 74 years
21,Kentucky,B01001_022,61747,1236,Estimate!!Total!!Male!!70 to 74 years
22,Louisiana,B01001_022,58397,1140,Estimate!!Total!!Male!!70 to 74 years
23,Maine,B01001_022,21977,587,Estimate!!Total!!Male!!70 to 74 years
24,Maryland,B01001_022,68586,1082,Estimate!!Total!!Male!!70 to 74 years
25,Massachusetts,B01001_022,84591,1431,Estimate!!Total!!Male!!70 to 74 years
26,Michigan,B01001_022,137957,1487,Estimate!!Total!!Male!!70 to 74 years
27,Minnesota,B01001_022,67521,963,Estimate!!Total!!Male!!70 to 74 years
28,Mississippi,B01001_022,40080,1008,Estimate!!Total!!Male!!70 to 74 years
29,Missouri,B01001_022,86690,1436,Estimate!!Total!!Male!!70 to 74 years
30,Montana,B01001_022,15533,604,Estimate!!Total!!Male!!70 to 74 years
31,Nebraska,B01001_022,24781,589,Estimate!!Total!!Male!!70 to 74 years
32,Nevada,B01001_022,38431,1014,Estimate!!Total!!Male!!70 to 74 years
33,New Hampshire,B01001_022,18276,579,Estimate!!Total!!Male!!70 to 74 years
34,New Jersey,B01001_022,114575,1409,Estimate!!Total!!Male!!70 to 74 years
35,New Mexico,B01001_022,30036,884,Estimate!!Total!!Male!!70 to 74 years
36,New York,B01001_022,255797,2223,Estimate!!Total!!Male!!70 to 74 years
37,North Carolina,B01001_022,126300,1669,Estimate!!Total!!Male!!70 to 74 years
38,North Dakota,B01001_022,9720,299,Estimate!!Total!!Male!!70 to 74 years
39,Ohio,B01001_022,162091,1605,Estimate!!Total!!Male!!70 to 74 years
40,Oklahoma,B01001_022,54819,1084,Estimate!!Total!!Male!!70 to 74 years
41,Oregon,B01001_022,52618,1265,Estimate!!Total!!Male!!70 to 74 years
42,Pennsylvania,B01001_022,185974,1683,Estimate!!Total!!Male!!70 to 74 years
44,Rhode Island,B01001_022,13731,490,Estimate!!Total!!Male!!70 to 74 years
45,South Carolina,B01001_022,67308,1091,Estimate!!Total!!Male!!70 to 74 years
46,South Dakota,B01001_022,11853,419,Estimate!!Total!!Male!!70 to 74 years
47,Tennessee,B01001_022,91848,1405,Estimate!!Total!!Male!!70 to 74 years
48,Texas,B01001_022,272817,2588,Estimate!!Total!!Male!!70 to 74 years
49,Utah,B01001_022,26186,701,Estimate!!Total!!Male!!70 to 74 years
50,Vermont,B01001_022,9028,376,Estimate!!Total!!Male!!70 to 74 years
51,Virginia,B01001_022,100392,1525,Estimate!!Total!!Male!!70 to 74 years
53,Washington,B01001_022,83777,1277,Estimate!!Total!!Male!!70 to 74 years
54,West Virginia,B01001_022,31764,803,Estimate!!Total!!Male!!70 to 74 years
55,Wisconsin,B01001_022,77891,1103,Estimate!!Total!!Male!!70 to 74 years
56,Wyoming,B01001_022,7588,410,Estimate!!Total!!Male!!70 to 74 years
72,Puerto Rico,B01001_022,58388,1165,Estimate!!Total!!Male!!70 to 74 years
01,Alabama,B01001_023,50316,979,Estimate!!Total!!Male!!75 to 79 years
02,Alaska,B01001_023,3972,287,Estimate!!Total!!Male!!75 to 79 years
04,Arizona,B01001_023,74487,1404,Estimate!!Total!!Male!!75 to 79 years
05,Arkansas,B01001_023,32795,902,Estimate!!Total!!Male!!75 to 79 years
06,California,B01001_023,332776,2550,Estimate!!Total!!Male!!75 to 79 years
08,Colorado,B01001_023,41671,920,Estimate!!Total!!Male!!75 to 79 years
09,Connecticut,B01001_023,39270,937,Estimate!!Total!!Male!!75 to 79 years
10,Delaware,B01001_023,10269,403,Estimate!!Total!!Male!!75 to 79 years
11,District of Columbia,B01001_023,4858,360,Estimate!!Total!!Male!!75 to 79 years
12,Florida,B01001_023,279115,2965,Estimate!!Total!!Male!!75 to 79 years
13,Georgia,B01001_023,73554,1309,Estimate!!Total!!Male!!75 to 79 years
15,Hawaii,B01001_023,15866,672,Estimate!!Total!!Male!!75 to 79 years
16,Idaho,B01001_023,14687,509,Estimate!!Total!!Male!!75 to 79 years
17,Illinois,B01001_023,124844,1611,Estimate!!Total!!Male!!75 to 79 years
18,Indiana,B01001_023,66043,1139,Estimate!!Total!!Male!!75 to 79 years
19,Iowa,B01001_023,36961,756,Estimate!!Total!!Male!!75 to 79 years
20,Kansas,B01001_023,29884,750,Estimate!!Total!!Male!!75 to 79 years
21,Kentucky,B01001_023,44347,839,Estimate!!Total!!Male!!75 to 79 years
22,Louisiana,B01001_023,42748,897,Estimate!!Total!!Male!!75 to 79 years
23,Maine,B01001_023,17411,478,Estimate!!Total!!Male!!75 to 79 years
24,Maryland,B01001_023,53370,885,Estimate!!Total!!Male!!75 to 79 years
25,Massachusetts,B01001_023,70784,1396,Estimate!!Total!!Male!!75 to 79 years
26,Michigan,B01001_023,107929,1420,Estimate!!Total!!Male!!75 to 79 years
27,Minnesota,B01001_023,54937,901,Estimate!!Total!!Male!!75 to 79 years
28,Mississippi,B01001_023,28922,781,Estimate!!Total!!Male!!75 to 79 years
29,Missouri,B01001_023,66329,1025,Estimate!!Total!!Male!!75 to 79 years
30,Montana,B01001_023,12360,477,Estimate!!Total!!Male!!75 to 79 years
31,Nebraska,B01001_023,20412,543,Estimate!!Total!!Male!!75 to 79 years
32,Nevada,B01001_023,26540,647,Estimate!!Total!!Male!!75 to 79 years
33,New Hampshire,B01001_023,14132,534,Estimate!!Total!!Male!!75 to 79 years
34,New Jersey,B01001_023,92095,1433,Estimate!!Total!!Male!!75 to 79 years
35,New Mexico,B01001_023,22066,626,Estimate!!Total!!Male!!75 to 79 years
36,New York,B01001_023,203817,2240,Estimate!!Total!!Male!!75 to 79 years
37,North Carolina,B01001_023,91759,1342,Estimate!!Total!!Male!!75 to 79 years
38,North Dakota,B01001_023,7970,309,Estimate!!Total!!Male!!75 to 79 years
39,Ohio,B01001_023,128451,1553,Estimate!!Total!!Male!!75 to 79 years
40,Oklahoma,B01001_023,40180,798,Estimate!!Total!!Male!!75 to 79 years
41,Oregon,B01001_023,40209,969,Estimate!!Total!!Male!!75 to 79 years
42,Pennsylvania,B01001_023,160213,1827,Estimate!!Total!!Male!!75 to 79 years
44,Rhode Island,B01001_023,12092,476,Estimate!!Total!!Male!!75 to 79 years
45,South Carolina,B01001_023,45851,914,Estimate!!Total!!Male!!75 to 79 years
46,South Dakota,B01001_023,9831,426,Estimate!!Total!!Male!!75 to 79 years
47,Tennessee,B01001_023,66189,1110,Estimate!!Total!!Male!!75 to 79 years
48,Texas,B01001_023,201142,1977,Estimate!!Total!!Male!!75 to 79 years
49,Utah,B01001_023,20230,654,Estimate!!Total!!Male!!75 to 79 years
50,Vermont,B01001_023,7158,365,Estimate!!Total!!Male!!75 to 79 years
51,Virginia,B01001_023,74589,1335,Estimate!!Total!!Male!!75 to 79 years
53,Washington,B01001_023,62685,1065,Estimate!!Total!!Male!!75 to 79 years
54,West Virginia,B01001_023,24073,724,Estimate!!Total!!Male!!75 to 79 years
55,Wisconsin,B01001_023,62581,866,Estimate!!Total!!Male!!75 to 79 years
56,Wyoming,B01001_023,5452,323,Estimate!!Total!!Male!!75 to 79 years
72,Puerto Rico,B01001_023,40495,987,Estimate!!Total!!Male!!75 to 79 years
01,Alabama,B01001_024,33096,921,Estimate!!Total!!Male!!80 to 84 years
02,Alaska,B01001_024,2399,214,Estimate!!Total!!Male!!80 to 84 years
04,Arizona,B01001_024,48535,1030,Estimate!!Total!!Male!!80 to 84 years
05,Arkansas,B01001_024,22299,794,Estimate!!Total!!Male!!80 to 84 years
06,California,B01001_024,243442,2891,Estimate!!Total!!Male!!80 to 84 years
08,Colorado,B01001_024,28309,907,Estimate!!Total!!Male!!80 to 84 years
09,Connecticut,B01001_024,30077,1055,Estimate!!Total!!Male!!80 to 84 years
10,Delaware,B01001_024,6530,389,Estimate!!Total!!Male!!80 to 84 years
11,District of Columbia,B01001_024,3783,358,Estimate!!Total!!Male!!80 to 84 years
12,Florida,B01001_024,199446,2294,Estimate!!Total!!Male!!80 to 84 years
13,Georgia,B01001_024,45930,977,Estimate!!Total!!Male!!80 to 84 years
15,Hawaii,B01001_024,11667,515,Estimate!!Total!!Male!!80 to 84 years
16,Idaho,B01001_024,11234,506,Estimate!!Total!!Male!!80 to 84 years
17,Illinois,B01001_024,90768,1562,Estimate!!Total!!Male!!80 to 84 years
18,Indiana,B01001_024,46375,1055,Estimate!!Total!!Male!!80 to 84 years
19,Iowa,B01001_024,27800,722,Estimate!!Total!!Male!!80 to 84 years
20,Kansas,B01001_024,23014,606,Estimate!!Total!!Male!!80 to 84 years
21,Kentucky,B01001_024,29334,898,Estimate!!Total!!Male!!80 to 84 years
22,Louisiana,B01001_024,29133,806,Estimate!!Total!!Male!!80 to 84 years
23,Maine,B01001_024,11686,483,Estimate!!Total!!Male!!80 to 84 years
24,Maryland,B01001_024,37397,893,Estimate!!Total!!Male!!80 to 84 years
25,Massachusetts,B01001_024,53958,1174,Estimate!!Total!!Male!!80 to 84 years
26,Michigan,B01001_024,78809,1168,Estimate!!Total!!Male!!80 to 84 years
27,Minnesota,B01001_024,39970,797,Estimate!!Total!!Male!!80 to 84 years
28,Mississippi,B01001_024,18483,645,Estimate!!Total!!Male!!80 to 84 years
29,Missouri,B01001_024,46353,997,Estimate!!Total!!Male!!80 to 84 years
30,Montana,B01001_024,8709,409,Estimate!!Total!!Male!!80 to 84 years
31,Nebraska,B01001_024,15300,528,Estimate!!Total!!Male!!80 to 84 years
32,Nevada,B01001_024,16160,680,Estimate!!Total!!Male!!80 to 84 years
33,New Hampshire,B01001_024,9620,535,Estimate!!Total!!Male!!80 to 84 years
34,New Jersey,B01001_024,69655,1370,Estimate!!Total!!Male!!80 to 84 years
35,New Mexico,B01001_024,14991,619,Estimate!!Total!!Male!!80 to 84 years
36,New York,B01001_024,148193,1891,Estimate!!Total!!Male!!80 to 84 years
37,North Carolina,B01001_024,61274,1261,Estimate!!Total!!Male!!80 to 84 years
38,North Dakota,B01001_024,6573,307,Estimate!!Total!!Male!!80 to 84 years
39,Ohio,B01001_024,95400,1813,Estimate!!Total!!Male!!80 to 84 years
40,Oklahoma,B01001_024,28333,686,Estimate!!Total!!Male!!80 to 84 years
41,Oregon,B01001_024,31144,928,Estimate!!Total!!Male!!80 to 84 years
42,Pennsylvania,B01001_024,119603,1637,Estimate!!Total!!Male!!80 to 84 years
44,Rhode Island,B01001_024,10015,485,Estimate!!Total!!Male!!80 to 84 years
45,South Carolina,B01001_024,30224,937,Estimate!!Total!!Male!!80 to 84 years
46,South Dakota,B01001_024,7524,360,Estimate!!Total!!Male!!80 to 84 years
47,Tennessee,B01001_024,40226,956,Estimate!!Total!!Male!!80 to 84 years
48,Texas,B01001_024,133378,1927,Estimate!!Total!!Male!!80 to 84 years
49,Utah,B01001_024,14574,568,Estimate!!Total!!Male!!80 to 84 years
50,Vermont,B01001_024,5096,308,Estimate!!Total!!Male!!80 to 84 years
51,Virginia,B01001_024,47820,1098,Estimate!!Total!!Male!!80 to 84 years
53,Washington,B01001_024,45460,1030,Estimate!!Total!!Male!!80 to 84 years
54,West Virginia,B01001_024,16531,605,Estimate!!Total!!Male!!80 to 84 years
55,Wisconsin,B01001_024,46961,938,Estimate!!Total!!Male!!80 to 84 years
56,Wyoming,B01001_024,4210,323,Estimate!!Total!!Male!!80 to 84 years
72,Puerto Rico,B01001_024,27689,743,Estimate!!Total!!Male!!80 to 84 years
01,Alabama,B01001_025,21339,843,Estimate!!Total!!Male!!85 years and over
02,Alaska,B01001_025,1354,185,Estimate!!Total!!Male!!85 years and over
04,Arizona,B01001_025,35513,1110,Estimate!!Total!!Male!!85 years and over
05,Arkansas,B01001_025,15446,659,Estimate!!Total!!Male!!85 years and over
06,California,B01001_025,191968,2371,Estimate!!Total!!Male!!85 years and over
08,Colorado,B01001_025,21716,748,Estimate!!Total!!Male!!85 years and over
09,Connecticut,B01001_025,25090,648,Estimate!!Total!!Male!!85 years and over
10,Delaware,B01001_025,5038,389,Estimate!!Total!!Male!!85 years and over
11,District of Columbia,B01001_025,2600,289,Estimate!!Total!!Male!!85 years and over
12,Florida,B01001_025,150199,2527,Estimate!!Total!!Male!!85 years and over
13,Georgia,B01001_025,31010,954,Estimate!!Total!!Male!!85 years and over
15,Hawaii,B01001_025,10114,599,Estimate!!Total!!Male!!85 years and over
16,Idaho,B01001_025,8455,419,Estimate!!Total!!Male!!85 years and over
17,Illinois,B01001_025,68056,1194,Estimate!!Total!!Male!!85 years and over
18,Indiana,B01001_025,32322,922,Estimate!!Total!!Male!!85 years and over
19,Iowa,B01001_025,21934,689,Estimate!!Total!!Male!!85 years and over
20,Kansas,B01001_025,18846,700,Estimate!!Total!!Male!!85 years and over
21,Kentucky,B01001_025,19914,623,Estimate!!Total!!Male!!85 years and over
22,Louisiana,B01001_025,19236,672,Estimate!!Total!!Male!!85 years and over
23,Maine,B01001_025,8613,446,Estimate!!Total!!Male!!85 years and over
24,Maryland,B01001_025,28359,931,Estimate!!Total!!Male!!85 years and over
25,Massachusetts,B01001_025,41032,1115,Estimate!!Total!!Male!!85 years and over
26,Michigan,B01001_025,55965,1085,Estimate!!Total!!Male!!85 years and over
27,Minnesota,B01001_025,31398,845,Estimate!!Total!!Male!!85 years and over
28,Mississippi,B01001_025,11918,645,Estimate!!Total!!Male!!85 years and over
29,Missouri,B01001_025,34541,982,Estimate!!Total!!Male!!85 years and over
30,Montana,B01001_025,5979,317,Estimate!!Total!!Male!!85 years and over
31,Nebraska,B01001_025,11737,489,Estimate!!Total!!Male!!85 years and over
32,Nevada,B01001_025,10154,626,Estimate!!Total!!Male!!85 years and over
33,New Hampshire,B01001_025,7358,467,Estimate!!Total!!Male!!85 years and over
34,New Jersey,B01001_025,51559,1245,Estimate!!Total!!Male!!85 years and over
35,New Mexico,B01001_025,10278,479,Estimate!!Total!!Male!!85 years and over
36,New York,B01001_025,114567,1861,Estimate!!Total!!Male!!85 years and over
37,North Carolina,B01001_025,39519,965,Estimate!!Total!!Male!!85 years and over
